aco_fm1,aco_fm2,aco_fm3,aco_fm4,error_reason,Frames,dbm_master_url
3335.3709276164936,3335.3709276164936,3335.3709276164936,3335.3709276164936,Pass,114,/app/raw_data/subj01_timepoint01.mp4
4698.936976932638,4698.936976932638,4698.936976932638,4698.936976932638,Pass,115,/app/raw_data/subj01_timepoint01.mp4
701.0380762155959,701.0380762155959,701.0380762155959,701.0380762155959,Pass,116,/app/raw_data/subj01_timepoint01.mp4
1614.7566813818316,1614.7566813818316,1614.7566813818316,1614.7566813818316,Pass,117,/app/raw_data/subj01_timepoint01.mp4
2695.784812361999,2695.784812361999,2695.784812361999,2695.784812361999,Pass,118,/app/raw_data/subj01_timepoint01.mp4
3958.2835274004524,3958.2835274004524,3958.2835274004524,3958.2835274004524,Pass,119,/app/raw_data/subj01_timepoint01.mp4
493.7587258108563,493.7587258108563,493.7587258108563,493.7587258108563,Pass,120,/app/raw_data/subj01_timepoint01.mp4
1059.1649699181617,1059.1649699181617,1059.1649699181617,1059.1649699181617,Pass,121,/app/raw_data/subj01_timepoint01.mp4
2124.75681647606,2124.75681647606,2124.75681647606,2124.75681647606,Pass,122,/app/raw_data/subj01_timepoint01.mp4
3317.5915049360515,3317.5915049360515,3317.5915049360515,3317.5915049360515,Pass,123,/app/raw_data/subj01_timepoint01.mp4
684.9352344344109,684.9352344344109,684.9352344344109,684.9352344344109,Pass,124,/app/raw_data/subj01_timepoint01.mp4
1116.0472026981113,1116.0472026981113,1116.0472026981113,1116.0472026981113,Pass,125,/app/raw_data/subj01_timepoint01.mp4
2081.81435235827,2081.81435235827,2081.81435235827,2081.81435235827,Pass,126,/app/raw_data/subj01_timepoint01.mp4
3336.7095952868754,3336.7095952868754,3336.7095952868754,3336.7095952868754,Pass,127,/app/raw_data/subj01_timepoint01.mp4
671.3443050669817,671.3443050669817,671.3443050669817,671.3443050669817,Pass,128,/app/raw_data/subj01_timepoint01.mp4
1306.757334898516,1306.757334898516,1306.757334898516,1306.757334898516,Pass,129,/app/raw_data/subj01_timepoint01.mp4
2046.0222246731057,2046.0222246731057,2046.0222246731057,2046.0222246731057,Pass,130,/app/raw_data/subj01_timepoint01.mp4
3379.6051499138753,3379.6051499138753,3379.6051499138753,3379.6051499138753,Pass,131,/app/raw_data/subj01_timepoint01.mp4
636.0900597127242,636.0900597127242,636.0900597127242,636.0900597127242,Pass,132,/app/raw_data/subj01_timepoint01.mp4
1453.078375182118,1453.078375182118,1453.078375182118,1453.078375182118,Pass,133,/app/raw_data/subj01_timepoint01.mp4
2018.8500371038222,2018.8500371038222,2018.8500371038222,2018.8500371038222,Pass,134,/app/raw_data/subj01_timepoint01.mp4
3440.9706517612667,3440.9706517612667,3440.9706517612667,3440.9706517612667,Pass,135,/app/raw_data/subj01_timepoint01.mp4
606.2645475203184,606.2645475203184,606.2645475203184,606.2645475203184,Pass,136,/app/raw_data/subj01_timepoint01.mp4
1535.0877711040998,1535.0877711040998,1535.0877711040998,1535.0877711040998,Pass,137,/app/raw_data/subj01_timepoint01.mp4
1996.2018922952902,1996.2018922952902,1996.2018922952902,1996.2018922952902,Pass,138,/app/raw_data/subj01_timepoint01.mp4
3508.5791112712354,3508.5791112712354,3508.5791112712354,3508.5791112712354,Pass,139,/app/raw_data/subj01_timepoint01.mp4
579.8802896759692,579.8802896759692,579.8802896759692,579.8802896759692,Pass,140,/app/raw_data/subj01_timepoint01.mp4
1569.7127232583998,1569.7127232583998,1569.7127232583998,1569.7127232583998,Pass,141,/app/raw_data/subj01_timepoint01.mp4
1973.09668787492,1973.09668787492,1973.09668787492,1973.09668787492,Pass,142,/app/raw_data/subj01_timepoint01.mp4
3571.288428329552,3571.288428329552,3571.288428329552,3571.288428329552,Pass,143,/app/raw_data/subj01_timepoint01.mp4
556.376379565392,556.376379565392,556.376379565392,556.376379565392,Pass,144,/app/raw_data/subj01_timepoint01.mp4
1564.6469196674796,1564.6469196674796,1564.6469196674796,1564.6469196674796,Pass,145,/app/raw_data/subj01_timepoint01.mp4
1947.7009920192797,1947.7009920192797,1947.7009920192797,1947.7009920192797,Pass,146,/app/raw_data/subj01_timepoint01.mp4
3624.3569913354368,3624.3569913354368,3624.3569913354368,3624.3569913354368,Pass,147,/app/raw_data/subj01_timepoint01.mp4
535.160110621092,535.160110621092,535.160110621092,535.160110621092,Pass,148,/app/raw_data/subj01_timepoint01.mp4
1510.8748587820146,1510.8748587820146,1510.8748587820146,1510.8748587820146,Pass,149,/app/raw_data/subj01_timepoint01.mp4
1920.3989421358278,1920.3989421358278,1920.3989421358278,1920.3989421358278,Pass,150,/app/raw_data/subj01_timepoint01.mp4
3667.966139888267,3667.966139888267,3667.966139888267,3667.966139888267,Pass,151,/app/raw_data/subj01_timepoint01.mp4
514.7761729623402,514.7761729623402,514.7761729623402,514.7761729623402,Pass,152,/app/raw_data/subj01_timepoint01.mp4
1367.0050530497308,1367.0050530497308,1367.0050530497308,1367.0050530497308,Pass,153,/app/raw_data/subj01_timepoint01.mp4
1890.7112987073574,1890.7112987073574,1890.7112987073574,1890.7112987073574,Pass,154,/app/raw_data/subj01_timepoint01.mp4
3703.884086851164,3703.884086851164,3703.884086851164,3703.884086851164,Pass,155,/app/raw_data/subj01_timepoint01.mp4
490.29754638368007,490.29754638368007,490.29754638368007,490.29754638368007,Pass,156,/app/raw_data/subj01_timepoint01.mp4
961.3461213806443,961.3461213806443,961.3461213806443,961.3461213806443,Pass,157,/app/raw_data/subj01_timepoint01.mp4
1856.2113871119325,1856.2113871119325,1856.2113871119325,1856.2113871119325,Pass,158,/app/raw_data/subj01_timepoint01.mp4
3733.836381541079,3733.836381541079,3733.836381541079,3733.836381541079,Pass,159,/app/raw_data/subj01_timepoint01.mp4
450.6553007106654,450.6553007106654,450.6553007106654,450.6553007106654,Pass,160,/app/raw_data/subj01_timepoint01.mp4
1278.6780477101026,1278.6780477101026,1278.6780477101026,1278.6780477101026,Pass,161,/app/raw_data/subj01_timepoint01.mp4
2872.3804707742606,2872.3804707742606,2872.3804707742606,2872.3804707742606,Pass,162,/app/raw_data/subj01_timepoint01.mp4
4094.47563631238,4094.47563631238,4094.47563631238,4094.47563631238,Pass,163,/app/raw_data/subj01_timepoint01.mp4
397.87505197975236,397.87505197975236,397.87505197975236,397.87505197975236,Pass,164,/app/raw_data/subj01_timepoint01.mp4
1667.2001050501497,1667.2001050501497,1667.2001050501497,1667.2001050501497,Pass,165,/app/raw_data/subj01_timepoint01.mp4
2677.3750688124296,2677.3750688124296,2677.3750688124296,2677.3750688124296,Pass,166,/app/raw_data/subj01_timepoint01.mp4
4072.1195983320417,4072.1195983320417,4072.1195983320417,4072.1195983320417,Pass,167,/app/raw_data/subj01_timepoint01.mp4
356.58005867634034,356.58005867634034,356.58005867634034,356.58005867634034,Pass,168,/app/raw_data/subj01_timepoint01.mp4
1613.1257192856392,1613.1257192856392,1613.1257192856392,1613.1257192856392,Pass,169,/app/raw_data/subj01_timepoint01.mp4
1884.354877232479,1884.354877232479,1884.354877232479,1884.354877232479,Pass,170,/app/raw_data/subj01_timepoint01.mp4
3799.493482562621,3799.493482562621,3799.493482562621,3799.493482562621,Pass,171,/app/raw_data/subj01_timepoint01.mp4
338.6502953346957,338.6502953346957,338.6502953346957,338.6502953346957,Pass,172,/app/raw_data/subj01_timepoint01.mp4
1631.0772524759673,1631.0772524759673,1631.0772524759673,1631.0772524759673,Pass,173,/app/raw_data/subj01_timepoint01.mp4
2101.40670238718,2101.40670238718,2101.40670238718,2101.40670238718,Pass,174,/app/raw_data/subj01_timepoint01.mp4
3817.8253565555738,3817.8253565555738,3817.8253565555738,3817.8253565555738,Pass,175,/app/raw_data/subj01_timepoint01.mp4
338.59477760735115,338.59477760735115,338.59477760735115,338.59477760735115,Pass,176,/app/raw_data/subj01_timepoint01.mp4
1591.6425312050756,1591.6425312050756,1591.6425312050756,1591.6425312050756,Pass,177,/app/raw_data/subj01_timepoint01.mp4
2201.6662068472283,2201.6662068472283,2201.6662068472283,2201.6662068472283,Pass,178,/app/raw_data/subj01_timepoint01.mp4
3844.241412671001,3844.241412671001,3844.241412671001,3844.241412671001,Pass,179,/app/raw_data/subj01_timepoint01.mp4
356.5736595556098,356.5736595556098,356.5736595556098,356.5736595556098,Pass,180,/app/raw_data/subj01_timepoint01.mp4
1573.4675254695005,1573.4675254695005,1573.4675254695005,1573.4675254695005,Pass,181,/app/raw_data/subj01_timepoint01.mp4
2246.584567954516,2246.584567954516,2246.584567954516,2246.584567954516,Pass,182,/app/raw_data/subj01_timepoint01.mp4
3903.671339217945,3903.671339217945,3903.671339217945,3903.671339217945,Pass,183,/app/raw_data/subj01_timepoint01.mp4
400.14652319653726,400.14652319653726,400.14652319653726,400.14652319653726,Pass,184,/app/raw_data/subj01_timepoint01.mp4
1570.4146985721156,1570.4146985721156,1570.4146985721156,1570.4146985721156,Pass,185,/app/raw_data/subj01_timepoint01.mp4
2306.5287699482706,2306.5287699482706,2306.5287699482706,2306.5287699482706,Pass,186,/app/raw_data/subj01_timepoint01.mp4
4018.699864972638,4018.699864972638,4018.699864972638,4018.699864972638,Pass,187,/app/raw_data/subj01_timepoint01.mp4
471.22412409950385,471.22412409950385,471.22412409950385,471.22412409950385,Pass,188,/app/raw_data/subj01_timepoint01.mp4
1577.2377416424831,1577.2377416424831,1577.2377416424831,1577.2377416424831,Pass,189,/app/raw_data/subj01_timepoint01.mp4
2435.1003985839548,2435.1003985839548,2435.1003985839548,2435.1003985839548,Pass,190,/app/raw_data/subj01_timepoint01.mp4
4128.937189841817,4128.937189841817,4128.937189841817,4128.937189841817,Pass,191,/app/raw_data/subj01_timepoint01.mp4
550.2151758475144,550.2151758475144,550.2151758475144,550.2151758475144,Pass,192,/app/raw_data/subj01_timepoint01.mp4
1589.2317952636322,1589.2317952636322,1589.2317952636322,1589.2317952636322,Pass,193,/app/raw_data/subj01_timepoint01.mp4
2570.762595197453,2570.762595197453,2570.762595197453,2570.762595197453,Pass,194,/app/raw_data/subj01_timepoint01.mp4
4257.300629369192,4257.300629369192,4257.300629369192,4257.300629369192,Pass,195,/app/raw_data/subj01_timepoint01.mp4
610.4581099802094,610.4581099802094,610.4581099802094,610.4581099802094,Pass,196,/app/raw_data/subj01_timepoint01.mp4
1602.936646486569,1602.936646486569,1602.936646486569,1602.936646486569,Pass,197,/app/raw_data/subj01_timepoint01.mp4
2637.5580762178442,2637.5580762178442,2637.5580762178442,2637.5580762178442,Pass,198,/app/raw_data/subj01_timepoint01.mp4
4343.056910282889,4343.056910282889,4343.056910282889,4343.056910282889,Pass,199,/app/raw_data/subj01_timepoint01.mp4
644.881884391946,644.881884391946,644.881884391946,644.881884391946,Pass,200,/app/raw_data/subj01_timepoint01.mp4
1618.2127422075353,1618.2127422075353,1618.2127422075353,1618.2127422075353,Pass,201,/app/raw_data/subj01_timepoint01.mp4
2665.464741534033,2665.464741534033,2665.464741534033,2665.464741534033,Pass,202,/app/raw_data/subj01_timepoint01.mp4
4351.001229840699,4351.001229840699,4351.001229840699,4351.001229840699,Pass,203,/app/raw_data/subj01_timepoint01.mp4
662.5083262754491,662.5083262754491,662.5083262754491,662.5083262754491,Pass,204,/app/raw_data/subj01_timepoint01.mp4
1638.0701863567165,1638.0701863567165,1638.0701863567165,1638.0701863567165,Pass,205,/app/raw_data/subj01_timepoint01.mp4
2693.185545928854,2693.185545928854,2693.185545928854,2693.185545928854,Pass,206,/app/raw_data/subj01_timepoint01.mp4
4350.972731011559,4350.972731011559,4350.972731011559,4350.972731011559,Pass,207,/app/raw_data/subj01_timepoint01.mp4
673.7246443772705,673.7246443772705,673.7246443772705,673.7246443772705,Pass,208,/app/raw_data/subj01_timepoint01.mp4
1666.8445924942503,1666.8445924942503,1666.8445924942503,1666.8445924942503,Pass,209,/app/raw_data/subj01_timepoint01.mp4
2729.973450288919,2729.973450288919,2729.973450288919,2729.973450288919,Pass,210,/app/raw_data/subj01_timepoint01.mp4
4346.5021809476,4346.5021809476,4346.5021809476,4346.5021809476,Pass,211,/app/raw_data/subj01_timepoint01.mp4
685.2767176159041,685.2767176159041,685.2767176159041,685.2767176159041,Pass,212,/app/raw_data/subj01_timepoint01.mp4
1707.6205166266516,1707.6205166266516,1707.6205166266516,1707.6205166266516,Pass,213,/app/raw_data/subj01_timepoint01.mp4
2773.9283312364537,2773.9283312364537,2773.9283312364537,2773.9283312364537,Pass,214,/app/raw_data/subj01_timepoint01.mp4
4339.677757011362,4339.677757011362,4339.677757011362,4339.677757011362,Pass,215,/app/raw_data/subj01_timepoint01.mp4
699.5441561042264,699.5441561042264,699.5441561042264,699.5441561042264,Pass,216,/app/raw_data/subj01_timepoint01.mp4
1758.5501795303435,1758.5501795303435,1758.5501795303435,1758.5501795303435,Pass,217,/app/raw_data/subj01_timepoint01.mp4
2815.866267825225,2815.866267825225,2815.866267825225,2815.866267825225,Pass,218,/app/raw_data/subj01_timepoint01.mp4
4331.824062645371,4331.824062645371,4331.824062645371,4331.824062645371,Pass,219,/app/raw_data/subj01_timepoint01.mp4
715.194111259708,715.194111259708,715.194111259708,715.194111259708,Pass,220,/app/raw_data/subj01_timepoint01.mp4
1812.1874061113397,1812.1874061113397,1812.1874061113397,1812.1874061113397,Pass,221,/app/raw_data/subj01_timepoint01.mp4
2844.361641868869,2844.361641868869,2844.361641868869,2844.361641868869,Pass,222,/app/raw_data/subj01_timepoint01.mp4
4323.9712137865545,4323.9712137865545,4323.9712137865545,4323.9712137865545,Pass,223,/app/raw_data/subj01_timepoint01.mp4
729.3666925531153,729.3666925531153,729.3666925531153,729.3666925531153,Pass,224,/app/raw_data/subj01_timepoint01.mp4
1860.5855688815268,1860.5855688815268,1860.5855688815268,1860.5855688815268,Pass,225,/app/raw_data/subj01_timepoint01.mp4
2853.552496894592,2853.552496894592,2853.552496894592,2853.552496894592,Pass,226,/app/raw_data/subj01_timepoint01.mp4
4317.224910582769,4317.224910582769,4317.224910582769,4317.224910582769,Pass,227,/app/raw_data/subj01_timepoint01.mp4
739.7791881482882,739.7791881482882,739.7791881482882,739.7791881482882,Pass,228,/app/raw_data/subj01_timepoint01.mp4
1899.6525696852239,1899.6525696852239,1899.6525696852239,1899.6525696852239,Pass,229,/app/raw_data/subj01_timepoint01.mp4
2845.910153729738,2845.910153729738,2845.910153729738,2845.910153729738,Pass,230,/app/raw_data/subj01_timepoint01.mp4
4312.9673882966135,4312.9673882966135,4312.9673882966135,4312.9673882966135,Pass,231,/app/raw_data/subj01_timepoint01.mp4
744.6708843631654,744.6708843631654,744.6708843631654,744.6708843631654,Pass,232,/app/raw_data/subj01_timepoint01.mp4
1928.6896649398486,1928.6896649398486,1928.6896649398486,1928.6896649398486,Pass,233,/app/raw_data/subj01_timepoint01.mp4
2827.8986088884535,2827.8986088884535,2827.8986088884535,2827.8986088884535,Pass,234,/app/raw_data/subj01_timepoint01.mp4
4312.888644559294,4312.888644559294,4312.888644559294,4312.888644559294,Pass,235,/app/raw_data/subj01_timepoint01.mp4
740.8235579651167,740.8235579651167,740.8235579651167,740.8235579651167,Pass,236,/app/raw_data/subj01_timepoint01.mp4
1948.3883531889708,1948.3883531889708,1948.3883531889708,1948.3883531889708,Pass,237,/app/raw_data/subj01_timepoint01.mp4
2803.502297834724,2803.502297834724,2803.502297834724,2803.502297834724,Pass,238,/app/raw_data/subj01_timepoint01.mp4
4319.236811467603,4319.236811467603,4319.236811467603,4319.236811467603,Pass,239,/app/raw_data/subj01_timepoint01.mp4
720.6815208743863,720.6815208743863,720.6815208743863,720.6815208743863,Pass,240,/app/raw_data/subj01_timepoint01.mp4
1959.2718165812673,1959.2718165812673,1959.2718165812673,1959.2718165812673,Pass,241,/app/raw_data/subj01_timepoint01.mp4
2768.044395245092,2768.044395245092,2768.044395245092,2768.044395245092,Pass,242,/app/raw_data/subj01_timepoint01.mp4
4335.89105702996,4335.89105702996,4335.89105702996,4335.89105702996,Pass,243,/app/raw_data/subj01_timepoint01.mp4
674.5866971324323,674.5866971324323,674.5866971324323,674.5866971324323,Pass,244,/app/raw_data/subj01_timepoint01.mp4
1955.7677076271614,1955.7677076271614,1955.7677076271614,1955.7677076271614,Pass,245,/app/raw_data/subj01_timepoint01.mp4
2680.798098310024,2680.798098310024,2680.798098310024,2680.798098310024,Pass,246,/app/raw_data/subj01_timepoint01.mp4
4369.4217627453845,4369.4217627453845,4369.4217627453845,4369.4217627453845,Pass,247,/app/raw_data/subj01_timepoint01.mp4
613.8149031085247,613.8149031085247,613.8149031085247,613.8149031085247,Pass,248,/app/raw_data/subj01_timepoint01.mp4
1803.9528469474317,1803.9528469474317,1803.9528469474317,1803.9528469474317,Pass,249,/app/raw_data/subj01_timepoint01.mp4
2487.0498285162867,2487.0498285162867,2487.0498285162867,2487.0498285162867,Pass,250,/app/raw_data/subj01_timepoint01.mp4
3899.8213831360663,3899.8213831360663,3899.8213831360663,3899.8213831360663,Pass,251,/app/raw_data/subj01_timepoint01.mp4
566.1366986415776,566.1366986415776,566.1366986415776,566.1366986415776,Pass,252,/app/raw_data/subj01_timepoint01.mp4
1606.9431729857185,1606.9431729857185,1606.9431729857185,1606.9431729857185,Pass,253,/app/raw_data/subj01_timepoint01.mp4
2373.8523573318607,2373.8523573318607,2373.8523573318607,2373.8523573318607,Pass,254,/app/raw_data/subj01_timepoint01.mp4
3515.06775738623,3515.06775738623,3515.06775738623,3515.06775738623,Pass,255,/app/raw_data/subj01_timepoint01.mp4
540.3547399994407,540.3547399994407,540.3547399994407,540.3547399994407,Pass,256,/app/raw_data/subj01_timepoint01.mp4
1519.4404940171623,1519.4404940171623,1519.4404940171623,1519.4404940171623,Pass,257,/app/raw_data/subj01_timepoint01.mp4
2381.890787389316,2381.890787389316,2381.890787389316,2381.890787389316,Pass,258,/app/raw_data/subj01_timepoint01.mp4
3554.7789104515405,3554.7789104515405,3554.7789104515405,3554.7789104515405,Pass,259,/app/raw_data/subj01_timepoint01.mp4
528.5518468011854,528.5518468011854,528.5518468011854,528.5518468011854,Pass,260,/app/raw_data/subj01_timepoint01.mp4
1479.3341666725837,1479.3341666725837,1479.3341666725837,1479.3341666725837,Pass,261,/app/raw_data/subj01_timepoint01.mp4
2389.8398625669543,2389.8398625669543,2389.8398625669543,2389.8398625669543,Pass,262,/app/raw_data/subj01_timepoint01.mp4
3555.4422871823704,3555.4422871823704,3555.4422871823704,3555.4422871823704,Pass,263,/app/raw_data/subj01_timepoint01.mp4
523.7561160776877,523.7561160776877,523.7561160776877,523.7561160776877,Pass,264,/app/raw_data/subj01_timepoint01.mp4
1451.0847003850672,1451.0847003850672,1451.0847003850672,1451.0847003850672,Pass,265,/app/raw_data/subj01_timepoint01.mp4
2398.844957255939,2398.844957255939,2398.844957255939,2398.844957255939,Pass,266,/app/raw_data/subj01_timepoint01.mp4
3545.576855695192,3545.576855695192,3545.576855695192,3545.576855695192,Pass,267,/app/raw_data/subj01_timepoint01.mp4
522.0080148479074,522.0080148479074,522.0080148479074,522.0080148479074,Pass,268,/app/raw_data/subj01_timepoint01.mp4
1428.5401984725374,1428.5401984725374,1428.5401984725374,1428.5401984725374,Pass,269,/app/raw_data/subj01_timepoint01.mp4
2410.784942412352,2410.784942412352,2410.784942412352,2410.784942412352,Pass,270,/app/raw_data/subj01_timepoint01.mp4
